0,7
0,13
0,50
0,74
0,82
0,103
0,114
0,116
1,12
1,2
1,122
1,123
1,129
1,149
1,163
1,166
1,175
1,64
1,186
1,187
1,189
1,192
1,194
1,196
1,197
1,198
1,199
1,229
1,63
1,102
1,275
1,278
1,284
1,290
1,59
1,292
1,295
1,308
1,320
1,333
1,343
1,351
1,364
1,365
1,385
1,389
1,398
1,402
1,403
1,415
1,417
1,423
1,424
1,430
1,70
1,437
1,450
1,457
2,6
2,261
2,825
2,489
2,562
2,55
2,233
2,373
2,189
2,39
2,209
2,477
2,269
2,217
3,5
4,7
4,140
4,123
4,122
4,125
4,126
4,1473
4,286
4,680
4,170
4,262
4,99
4,165
4,967
4,237
4,59
4,71
4,502
4,105
4,795
4,1434
4,189
4,304
4,295
4,219
4,911
4,2409
4,1426
4,68
4,2674
4,373
4,355
4,114
4,371
4,64
4,382
4,1569
4,510
4,906
4,883
4,2686
4,296
4,25
4,777
4,905
4,2699
4,1044
4,2703
4,2145
4,1682
4,1697
4,2131
4,713
4,1454
4,2134
4,1736
4,1821
4,593
4,2731
4,1800
4,590
4,1740
5,13
5,20
5,100
5,102
5,489
5,485
5,71
5,945
5,59
5,267
5,53
5,315
5,169
6,99
6,1140
6,729
6,376
6,75
7,8
7,13
7,15
7,7
7,61
7,76
7,310
7,137
7,115
7,978
7,84
7,194
7,968
7,73
7,50
7,233
7,1075
7,163
7,192
7,512
7,96
7,207
7,995
8,88
8,13
8,59
8,291
8,167
8,148
8,149
8,266
8,208
8,8
8,113
8,689
8,199
8,694
8,198
8,97
8,698
8,700
8,165
8,454
8,352
8,711
8,430
8,101
8,30
8,82
8,204
8,127
8,108
8,173
8,728
8,64
8,736
8,739
8,743
8,745
8,316
8,391
8,552
9,76
9,265
9,162
9,524
9,254
9,78
9,532
9,99
9,65
9,537
9,210
9,85
9,542
9,546
9,347
9,480
9,148
9,551
9,42
9,558
9,564
9,569
9,140
9,596
9,600
9,362
9,626
9,629
9,630
9,112
9,653
10,26
10,514
10,11
10,777
10,101
10,84
10,756
10,127
10,2102
10,122
10,932
10,401
10,752
10,2763
10,1456
10,569
10,278
11,26
11,157
11,130
11,520
11,99
11,3802
11,800
11,3803
11,16
11,959
11,97
11,51
11,664
11,511
11,345
11,703
11,207
11,535
11,104
11,21
11,683
11,67
11,373
11,2429
11,3584
11,2090
11,849
11,1547
11,477
11,212
11,183
11,815
11,3814
11,1499
11,762
11,47
11,812
11,692
11,827
11,858
11,1552
11,1558
11,454
11,817
11,870
11,2433
11,3817
11,669
11,736
11,876
11,2249
11,2250
11,3823
11,3830
11,417
11,1679
11,1051
11,72
11,803
11,3833
11,136
11,3834
11,361
13,230
13,121
13,271
13,237
13,504
13,315
13,323
13,2414
13,127
13,2445
13,419
13,648
13,864
13,857
13,436
13,663
14,63
14,115
14,706
14,367
14,683
14,4721
14,33
14,869
14,436
14,4725
14,822
14,2744
14,511
14,594
14,1599
14,4735
14,2718
14,618
14,613
14,1801
14,2220
14,623
14,576
14,1784
14,578
14,1832
14,3735
14,1639
14,2312
14,877
14,1692
14,391
14,2158
14,612
15,291
15,200
15,118
15,322
15,970
15,502
15,510
15,4782
15,109
15,621
15,111
15,417
15,844
15,859
15,423
15,541
15,392
15,740
15,679
15,151
15,687
15,3587
15,3604
15,686
15,177
15,1546
15,310
15,494
15,154
15,756
15,3832
15,356
15,658
15,422
15,106
15,366
15,439
15,736
15,1816
15,2365
15,1035
15,242
15,879
15,552
15,599
15,530
16,514
16,660
16,1124
16,71
16,177
16,1128
16,511
16,227
16,199
16,690
16,268
16,803
16,4805
16,374
16,163
16,543
16,4812
16,811
16,1617
16,1607
16,491
16,2943
16,1015
16,1635
16,1700
16,1683
16,664
16,4818
16,4820
16,2134
16,1692
16,1733
16,1011
16,4834
16,4835
16,3769
17,33
17,100
17,473
17,197
17,347
17,99
18,124
18,1342
18,29
18,147
18,467
18,175
18,55
18,18
18,455
18,289
18,777
18,64
18,198
18,439
18,275
18,704
18,370
18,501
18,217
18,2082
18,773
18,4916
18,375
18,181
18,756
18,299
18,598
18,3614
18,420
18,1519
18,1695
18,245
18,2708
18,4731
18,1452
18,780
18,1841
18,1866
18,2230
18,4928
18,3751
19,534
20,157
20,340
20,59
20,675
20,50
20,102
20,229
20,44
20,836
20,289
20,518
20,730
20,803
20,53
20,161
20,5439
20,474
20,212
20,734
20,991
20,185
20,36
20,262
20,205
20,2420
20,83
20,1024
20,56
20,785
20,812
20,621
20,2059
20,415
20,391
20,773
20,304
20,1614
20,49
20,172
20,683
20,2957
20,630
20,587
20,1415
20,5323
20,2768
20,5452
20,1725
20,523
20,984
20,453
20,2089
20,2707
20,2199
20,1735
20,1814
20,5473
20,3735
20,1780
20,1587
20,5479
20,1841
20,2231
20,2326
20,2232
21,26
21,230
21,88
21,950
21,798
21,683
21,235
21,343
21,286
21,61
21,1001
21,1469
21,186
22,93
22,313
22,133
22,150
22,745
22,168
22,673
22,507
22,122
22,192
22,3845
22,70
22,298
22,528
22,529
22,488
22,106
22,65
22,2334
22,109
22,308
22,794
22,3578
22,621
22,1665
22,849
22,213
22,869
22,1565
22,536
22,898
23,800
23,469
23,702
23,428
23,699
23,90
23,504
23,36
23,117
23,488
24,94
24,99
24,106
24,348
24,3569
24,1141
24,959
24,35
24,492
24,488
24,71
24,209
24,231
24,98
24,219
24,100
24,381
24,1351
24,139
24,208
24,1360
24,704
24,439
24,756
24,824
24,346
25,153
25,39
25,659
25,117
25,3803
25,192
25,943
25,102
25,207
25,268
25,576
25,104
25,206
25,1125
25,208
25,665
25,454
25,229
25,73
25,334
25,518
25,953
25,1060
25,1009
25,50
25,46
25,707
25,197
25,785
25,62
25,201
25,1140
25,1136
25,858
25,294
25,425
25,33
25,517
25,402
25,503
25,362
25,219
25,124
25,4398
25,1415
25,452
25,3831
26,27
26,504
26,44
26,275
26,536
26,59
26,793
26,794
26,671
26,798
26,91
26,800
26,68
26,101
26,137
26,177
26,317
26,560
26,218
26,679
26,276
26,372
26,310
26,815
26,294
26,319
26,828
26,829
26,831
26,832
26,834
26,34
26,686
26,83
26,768
26,842
26,697
26,687
26,855
26,366
26,862
26,444
26,873
26,877
26,882
26,883
26,388
26,244
26,904
26,243
26,906
26,600
26,76
26,416
26,65
26,936
27,93
27,669
27,981
27,664
27,82
27,815
27,58
27,156
27,330
27,848
27,362
27,102
27,1007
27,501
28,800
28,42
28,71
28,962
28,679
29,472
29,348
29,280
29,42
29,551
29,184
29,268
29,109
29,107
29,82
29,33
29,189
29,46
29,294
29,1134
29,239
29,248
30,132
30,153
30,805
30,502
30,507
30,36
30,32
30,92
30,505
30,96
30,3809
31,162
31,126
31,44
31,1124
31,105
31,1141
31,531
31,305
31,198
31,60
31,160
31,517
31,344
31,206
31,104
31,370
31,699
31,697
31,512
31,488
31,479
31,526
31,730
31,336
31,51
31,469
31,189
31,107
31,66
31,1034
31,1362
31,2914
31,34
31,82
31,837
31,698
31,427
31,552
31,3592
31,2070
31,832
31,366
31,4396
31,83
31,2921
31,755
31,836
31,1558
31,889
31,855
31,5164
31,388
31,852
31,936
31,812
31,1048
31,448
31,3613
31,12142
31,11899
33,348
33,209
33,305
33,536
33,513
33,1128
33,321
33,50
33,177
33,204
33,215
33,861
33,671
33,423
33,86
33,510
33,689
33,351
33,104
33,664
33,1472
33,1353
33,33
33,34797
33,12844
33,753
33,1547
33,4722
33,2253
34,266
34,134
34,343
34,265
34,205
34,198
34,310
34,517
34,773
34,49
34,527
34,177
34,410
34,490
34,224
34,1495
34,820
34,2874
34,197
34,994
34,976
34,1569
34,512
34,57
34,5441
34,377
34,1576
34,417
34,493
34,4469
34,677
34,203
34,2679
34,300
34,2796
34,67
34,855
34,704
34,186
34,454
34,861
34,863
34,751
34,867
34,22264
34,448
34,1033
34,1626
34,21879
34,1038
34,6460
34,2705
34,90
34,2110
34,1745
34,690
34,3694
34,2289
34,1706
34,2213
34,398
34,1830
34,3767
34,1724
34,623
34,173
34,1742
35,673
35,165
35,204
35,370
35,423
35,417
35,437
35,194
35,362
35,37
35,36756
35,347
36,94
36,126
36,161
36,501
36,517
36,50
36,374
36,746
36,509
36,366
36,458
36,668
36,500
36,36
36,995
36,5159
36,818
36,483
36,1033
36,848
36,23071
39,153
39,130
39,274
39,125
39,106
39,219
39,176
39,87
39,659
39,200
39,158
39,470
39,100
39,177
39,782
39,1126
39,510
39,61
39,189
39,545
39,677
39,109
39,43
39,738
39,374
39,975
39,568
39,3951
39,199
39,803
39,111
39,786
39,461
39,708
39,5265
39,299
39,1542
39,991
39,148
39,3811
39,357
39,4916
39,731
41,108
41,2081
41,968
41,936
41,668
41,25677
41,361
41,11831
41,402
41,3672
41,41
41,3658
41,6463
41,380
41,3770
41,1640
41,2160
42,516
42,59
42,44
42,525
42,520
42,80
42,156
42,298
42,86
42,46
42,972
42,370
42,50
42,1358
42,688
42,795
42,12019
42,334
42,53
42,347
42,67
42,511
42,212
42,423
42,768
42,558
42,3587
42,831
42,815
42,493
42,12020
42,71
42,306
42,668
42,2421
42,824
42,278
42,221
42,848
42,763
42,367
42,448
42,429
42,876
42,838
42,777
43,738
44,150
44,516
44,140
44,354
44,376
44,467
44,675
44,322
44,288
44,206
44,425
44,1001
44,789
44,971
44,689
44,47
44,493
44,326
44,44
44,138
44,974
44,468
44,1442
44,57
44,6568
44,112
44,490
44,477
44,75
44,431
44,198
44,199
44,693
44,96
44,95
44,6572
44,803
44,1078
44,562
44,315
44,283
44,772
44,6584
44,551
44,6586
44,6587
44,1140
44,6592
44,77
44,746
44,295
44,861
44,1552
44,1569
44,276
44,831
44,380
44,823
44,3832
44,758
44,4465
44,1750
44,822
44,848
44,2804
44,365
44,856
44,790
44,1520
44,444
44,925
44,6600
44,1588
44,2880
44,2089
44,456
44,764
45,266
45,673
45,520
45,692
45,383
45,343
45,158
45,60
45,102
45,191
45,551
45,522
45,1421
45,523
45,1416
45,973
45,1122
45,5327
45,45
45,229
45,6570
45,4445
45,351
45,46
45,392
45,299
45,512
45,224
45,202
45,315
45,564
45,4804
45,3808
45,3809
45,489
45,2073
45,844
45,186
45,361
45,933
45,368
45,455
45,820
45,752
45,249
45,12118
45,864
45,366
45,858
45,1521
45,1041
45,439
45,185
45,4795
45,3615
45,1582
45,2804
45,928
45,437
45,1627
45,567
45,3975
45,1612
45,2274
45,1658
45,1635
45,590
45,4801
45,1015
45,22635
45,22636
45,1690
